Sample Name,Date Received,Container,Sample LIMS ID,Progress,Investigator Sample Name,Replicate Sample Id,Notes
96092,"Mar 31, 2014",27-18389,NIC1102A2375,Reset,S520090456,MC00484X,22/J/7
96093,"Mar 31, 2014",27-18390,NIC1102A2376,Reset,S064422000,MC00755X,23/A/12
96094,"Mar 31, 2014",27-18391,NIC1102A2377,Reset,S767125344,MC00478X,23/A/3
96095,"Mar 31, 2014",27-18392,NIC1102A2378,Reset,S645993453,MC00612X,23/B/1
96096,"Mar 31, 2014",27-18393,NIC1102A2379,Reset,S699247302,MC00404X,23/B/10
96097,"Mar 31, 2014",27-18394,NIC1102A2380,Reset,S348319572,MC00403X,23/B/2
96098,"Mar 31, 2014",27-18395,NIC1102A2381,Reset,S690465397,MC00932X,23/B/5
96099,"Mar 31, 2014",27-18396,NIC1102A2382,Reset,S484120252,MC00161X,23/B/9
96100,"Mar 31, 2014",27-18397,NIC1102A2383,Reset,S746977900,MC00059X,23/C/6
96101,"Mar 31, 2014",27-18398,NIC1102A2384,Reset,S130019381,MC00739X,23/D/5
96102,"Mar 31, 2014",27-18399,NIC1102A2385,Reset,S032817841,MC00991X,23/E/11
96103,"Mar 31, 2014",27-18400,NIC1102A2386,Reset,S634568210,MC00610X,23/F/11
96104,"Mar 31, 2014",27-18401,NIC1102A2387,Reset,S059987151,MC00532X,23/F/7
96105,"Mar 31, 2014",27-18402,NIC1102A2388,Reset,S895912669,MC00116X,23/F/8
96106,"Mar 31, 2014",27-18403,NIC1102A2389,Reset,S576548949,MC00752X,23/F/9
96107,"Mar 31, 2014",27-18404,NIC1102A2390,Reset,S610556752,MC00559X,23/G/13
96108,"Mar 31, 2014",27-18405,NIC1102A2391,Reset,S753378496,MC00918X,23/G/14
96109,"Mar 31, 2014",27-18406,NIC1102A2392,Reset,S195077508,MC00027X,23/G/15
96110,"Mar 31, 2014",27-18407,NIC1102A2393,Reset,S274877256,MC00060X,23/G/2
96111,"Mar 31, 2014",27-18408,NIC1102A2394,Reset,S818783819,MC00824X,23/G/9
96112,"Mar 31, 2014",27-18409,NIC1102A2395,Reset,S042205495,MC00476X,23/H/10
96113,"Mar 31, 2014",27-18410,NIC1102A2396,Reset,S355994345,MC00135X,23/H/4
96114,"Mar 31, 2014",27-18411,NIC1102A2397,Reset,S211784008,MC00079X,23/I/1
96115,"Mar 31, 2014",27-18412,NIC1102A2398,Reset,S014312255,MC00940X,23/I/13
96116,"Mar 31, 2014",27-18413,NIC1102A2399,Reset,S418401219,MC00323X,23/I/14
96117,"Mar 31, 2014",27-18414,NIC1102A2400,Reset,S419854799,MC00866X,23/I/5
96118,"Mar 31, 2014",27-18415,NIC1102A2401,Reset,S976695975,MC00142X,23/I/6
96119,"Mar 31, 2014",27-18416,NIC1102A2402,Reset,S260036768,MC00893X,23/I/8
96120,"Mar 31, 2014",27-18417,NIC1102A2403,Reset,S341182469,MC00780X,23/J/12
96121,"Mar 31, 2014",27-18418,NIC1102A2404,Reset,S053043455,MC00530X,23/J/2
96122,"Mar 31, 2014",27-18419,NIC1102A2405,Reset,S988605828,MC00622X,23/J/3
96123,"Mar 31, 2014",27-18420,NIC1102A2406,Reset,S587885382,MC00228X,23/J/6
96124,"Mar 31, 2014",27-18421,NIC1102A2407,Reset,S376290775,MC00907X,23/J/9
96125,"Mar 31, 2014",27-18422,NIC1102A2408,Reset,S684794491,MC00986X,24/A/1
96126,"Mar 31, 2014",27-18423,NIC1102A2409,Reset,S719771069,MC00978X,24/A/12
96127,"Mar 31, 2014",27-18424,NIC1102A2410,Reset,S444272786,MC00836X,24/A/14
96128,"Mar 31, 2014",27-18425,NIC1102A2411,Reset,S036044623,MC00026X,24/A/6
96129,"Mar 31, 2014",27-18426,NIC1102A2412,Reset,S334058306,MC00792X,24/B/11
96130,"Mar 31, 2014",27-18427,NIC1102A2413,Reset,S707945067,MC00647X,24/B/3
96131,"Mar 31, 2014",27-18428,NIC1102A2414,Reset,S423679108,MC00835X,24/D/10
96132,"Mar 31, 2014",27-18429,NIC1102A2415,Reset,S187211105,MC00134X,24/D/9
96133,"Mar 31, 2014",27-18430,NIC1102A2416,Reset,S226769403,MC00223X,24/E/11
96134,"Mar 31, 2014",27-18431,NIC1102A2417,Reset,S366199991,MC00313X,24/E/12
96135,"Mar 31, 2014",27-18432,NIC1102A2418,Reset,S824392203,MC00098X,24/E/4
96136,"Mar 31, 2014",27-18433,NIC1102A2419,Reset,S952817721,MC00955X,24/E/7
96137,"Mar 31, 2014",27-18434,NIC1102A2420,Reset,S474907035,MC00786X,24/F/6
96138,"Mar 31, 2014",27-18435,NIC1102A2421,Reset,S769514988,MC00973X,24/G/15
96139,"Mar 31, 2014",27-18436,NIC1102A2422,Reset,S639043377,MC00604X,24/G/3
96140,"Mar 31, 2014",27-18437,NIC1102A2423,Reset,S322879648,MC00019X,24/I/3
96141,"Mar 31, 2014",27-18438,NIC1102A2424,Reset,S213166247,MC00714X,24/I/6
96142,"Mar 31, 2014",27-18439,NIC1102A2425,Reset,S088561402,MC00330X,24/I/7
96143,"Mar 31, 2014",27-18440,NIC1102A2426,Reset,S300903865,MC00529X,24/J/13
96144,"Mar 31, 2014",27-18441,NIC1102A2427,Reset,S414249389,MC00173X,24/J/15
96145,"Mar 31, 2014",27-18442,NIC1102A2428,Reset,S987839489,MC00075X,24/J/8
96146,"Mar 31, 2014",27-18443,NIC1102A2429,Reset,S137062469,MC00757X,25/A/3
96147,"Mar 31, 2014",27-18444,NIC1102A2430,Reset,S583873314,MC00925X,25/A/8
96148,"Mar 31, 2014",27-18445,NIC1102A2431,Reset,S545125017,MC00807X,25/C/11
96149,"Mar 31, 2014",27-18446,NIC1102A2432,Reset,S081473131,MC00072X,25/D/14
96150,"Mar 31, 2014",27-18447,NIC1102A2433,Reset,S070400444,MC00278X,25/D/2
96151,"Mar 31, 2014",27-18448,NIC1102A2434,Reset,S632959675,MC00749X,25/D/9
96152,"Mar 31, 2014",27-18449,NIC1102A2435,Reset,S434591572,MC00031X,25/E/1
96153,"Mar 31, 2014",27-18450,NIC1102A2436,Reset,S655423432,MC00634X,25/E/3
96154,"Mar 31, 2014",27-18451,NIC1102A2437,Reset,S615111926,MC00345X,25/E/7
96155,"Mar 31, 2014",27-18452,NIC1102A2438,Reset,S965126845,MC00106X,25/E/8
96156,"Mar 31, 2014",27-18453,NIC1102A2439,Reset,S982120944,MC00419X,25/F/7
96162,"Mar 31, 2014",27-18459,NIC1102A2445,Reset,S739000022,MC00282X,25/I/15
96190,"Mar 31, 2014",27-18487,NIC1102A2473,Reset,S915423362,MC00108X,26/J/7
96199,"Mar 31, 2014",27-18496,NIC1102A2482,Reset,S303483951,MC00077X,27/F/12
96231,"Mar 31, 2014",27-18528,NIC1102A2514,Reset,S901517921,MC00097X,29/C/10
96233,"Mar 31, 2014",27-18530,NIC1102A2516,Reset,S870436184,MC00729X,29/D/13
96234,"Mar 31, 2014",27-18531,NIC1102A2517,Reset,S194638042,MC00093X,29/E/1
96246,"Mar 31, 2014",27-18543,NIC1102A2529,Reset,S345865774,MC00246X,29/H/9
96255,"Mar 31, 2014",27-18552,NIC1102A2538,Reset,S987093698,MC00329X,3/B/7
96260,"Mar 31, 2014",27-18557,NIC1102A2543,Reset,S277260979,MC00094X,3/D/11
96265,"Mar 31, 2014",27-18562,NIC1102A2548,Reset,S310678908,MC00037X,3/E/12
96267,"Mar 31, 2014",27-18564,NIC1102A2550,Reset,S899142854,MC00333X,3/F/5
96277,"Mar 31, 2014",27-18574,NIC1102A2560,Reset,S554168606,MC00159X,3/I/7
96280,"Mar 31, 2014",27-18577,NIC1102A2563,Reset,S826294635,MC00225X,30/A/14
96294,"Mar 31, 2014",27-18591,NIC1102A2577,Reset,S259761656,MC00121X,30/D/3
96342,"Mar 31, 2014",27-18639,NIC1102A2625,Reset,S501177699,MC00091X,32/F/15
96349,"Mar 31, 2014",27-18646,NIC1102A2632,Reset,S076604352,MC00014X,32/H/4
96363,"Mar 31, 2014",27-18660,NIC1102A2646,Reset,S057163213,MC00992X,33/D/4
96366,"Mar 31, 2014",27-18663,NIC1102A2649,Reset,S012785829,MC00220X,33/E/7
96367,"Mar 31, 2014",27-18664,NIC1102A2650,Reset,S869481344,MC00337X,33/F/15
96368,"Mar 31, 2014",27-18665,NIC1102A2651,Reset,S999780631,MC00856X,33/F/8
96369,"Mar 31, 2014",27-18666,NIC1102A2652,Reset,S638707926,MC00711X,33/G/15
96370,"Mar 31, 2014",27-18667,NIC1102A2653,Reset,S402880888,MC00183X,33/H/4
96371,"Mar 31, 2014",27-18668,NIC1102A2654,Reset,S497297476,MC00540X,33/I/1
96372,"Mar 31, 2014",27-18669,NIC1102A2655,Reset,S670843530,MC00118X,33/I/2
96373,"Mar 31, 2014",27-18670,NIC1102A2656,Reset,S285884830,MC00666X,33/I/6
96374,"Mar 31, 2014",27-18671,NIC1102A2657,Reset,S730944932,MC00637X,33/J/11
96375,"Mar 31, 2014",27-18672,NIC1102A2658,Reset,S760895646,MC00055X,33/J/13
96376,"Mar 31, 2014",27-18673,NIC1102A2659,Reset,S448740387,MC00052X,33/J/9
96377,"Mar 31, 2014",27-18674,NIC1102A2660,Reset,S082113039,MC00691X,34/A/1
96378,"Mar 31, 2014",27-18675,NIC1102A2661,Reset,S637659735,MC00137X,34/A/5
96379,"Mar 31, 2014",27-18676,NIC1102A2662,Reset,S333534065,MC00789X,34/B/1
96380,"Mar 31, 2014",27-18677,NIC1102A2663,Reset,S525663223,MC00871X,34/B/11
96381,"Mar 31, 2014",27-18678,NIC1102A2664,Reset,S041808731,MC00272X,34/B/15
96382,"Mar 31, 2014",27-18679,NIC1102A2665,Reset,S404673077,MC00764X,34/B/5
96383,"Mar 31, 2014",27-18680,NIC1102A2666,Reset,S376276758,MC00147X,34/C/12
96384,"Mar 31, 2014",27-18681,NIC1102A2667,Reset,S365674438,MC00673X,34/C/13
96385,"Mar 31, 2014",27-18682,NIC1102A2668,Reset,S398177065,MC00451X,34/D/10
96386,"Mar 31, 2014",27-18683,NIC1102A2669,Reset,S244214790,MC00738X,34/D/14
96387,"Mar 31, 2014",27-18684,NIC1102A2670,Reset,S863095858,MC00920X,34/D/7
96388,"Mar 31, 2014",27-18685,NIC1102A2671,Reset,S712111537,MC00768X,34/E/14
96389,"Mar 31, 2014",27-18686,NIC1102A2672,Reset,S460629489,MC00561X,34/E/2
96390,"Mar 31, 2014",27-18687,NIC1102A2673,Reset,S398143585,MC00725X,34/F/11
96391,"Mar 31, 2014",27-18688,NIC1102A2674,Reset,S753743064,MC00457X,34/F/12
96392,"Mar 31, 2014",27-18689,NIC1102A2675,Reset,S108459230,MC00961X,34/F/13
96393,"Mar 31, 2014",27-18690,NIC1102A2676,Reset,S841919869,MC00869X,34/G/15
96394,"Mar 31, 2014",27-18691,NIC1102A2677,Reset,S458827680,MC00744X,34/G/2
96395,"Mar 31, 2014",27-18692,NIC1102A2678,Reset,S927043842,MC00657X,34/G/5
96396,"Mar 31, 2014",27-18693,NIC1102A2679,Reset,S586206453,MC00901X,34/G/7
96397,"Mar 31, 2014",27-18694,NIC1102A2680,Reset,S484597312,MC00367X,34/G/8
96398,"Mar 31, 2014",27-18695,NIC1102A2681,Reset,S981251329,MC00838X,34/H/15
96399,"Mar 31, 2014",27-18696,NIC1102A2682,Reset,S524119497,MC00290X,34/J/10
96400,"Mar 31, 2014",27-18697,NIC1102A2683,Reset,S699732526,MC00556X,35/B/3
96401,"Mar 31, 2014",27-18698,NIC1102A2684,Reset,S414337704,MC00698X,35/B/6
96402,"Mar 31, 2014",27-18699,NIC1102A2685,Reset,S490652474,MC00923X,35/D/10
96403,"Mar 31, 2014",27-18700,NIC1102A2686,Reset,S804708947,MC00882X,35/E/2
96404,"Mar 31, 2014",27-18701,NIC1102A2687,Reset,S104208338,MC00794X,35/E/3
96405,"Mar 31, 2014",27-18702,NIC1102A2688,Reset,S179774632,MC00391X,35/F/10
96406,"Mar 31, 2014",27-18703,NIC1102A2689,Reset,S428249683,MC00558X,35/F/11
96407,"Mar 31, 2014",27-18704,NIC1102A2690,Reset,S899104700,MC00858X,35/F/2
96408,"Mar 31, 2014",27-18705,NIC1102A2691,Reset,S983836046,MC00590X,35/G/15
96409,"Mar 31, 2014",27-18706,NIC1102A2692,Reset,S301021873,MC00163X,35/H/10
96410,"Mar 31, 2014",27-18707,NIC1102A2693,Reset,S352965437,MC00805X,35/H/7
96411,"Mar 31, 2014",27-18708,NIC1102A2694,Reset,S172406590,MC00988X,35/H/9
96412,"Mar 31, 2014",27-18709,NIC1102A2695,Reset,S271340174,MC00665X,35/I/13
96413,"Mar 31, 2014",27-18710,NIC1102A2696,Reset,S141885940,MC00429X,35/J/12
96414,"Mar 31, 2014",27-18711,NIC1102A2697,Reset,S757744083,MC00723X,36/A/11
96415,"Mar 31, 2014",27-18712,NIC1102A2698,Reset,S943823949,MC00743X,36/A/4
96416,"Mar 31, 2014",27-18713,NIC1102A2699,Reset,S248817592,MC00456X,36/B/13
96417,"Mar 31, 2014",27-18714,NIC1102A2700,Reset,S779954342,MC00013X,36/E/15
96418,"Mar 31, 2014",27-18715,NIC1102A2701,Reset,S715613608,MC00368X,36/E/4
96419,"Mar 31, 2014",27-18716,NIC1102A2702,Reset,S744664005,MC00414X,36/F/10
96420,"Mar 31, 2014",27-18717,NIC1102A2703,Reset,S019415833,MC00271X,36/F/8
96421,"Mar 31, 2014",27-18718,NIC1102A2704,Reset,S811419453,MC00373X,36/G/9
96422,"Mar 31, 2014",27-18719,NIC1102A2705,Reset,S370776970,MC00631X,36/I/7
96423,"Mar 31, 2014",27-18720,NIC1102A2706,Reset,S390801543,MC00817X,36/J/1
96424,"Mar 31, 2014",27-18721,NIC1102A2707,Reset,S246511128,MC00276X,36/J/3
96425,"Mar 31, 2014",27-18722,NIC1102A2708,Reset,S324622640,MC00655X,36/J/4
96426,"Mar 31, 2014",27-18723,NIC1102A2709,Reset,S107742960,MC00255X,36/J/5
96427,"Mar 31, 2014",27-18724,NIC1102A2710,Reset,S972778811,MC00112X,36/J/6
96428,"Mar 31, 2014",27-18725,NIC1102A2711,Reset,S757039871,MC00707X,36/J/8
96429,"Mar 31, 2014",27-18726,NIC1102A2712,Reset,S748546009,MC00054X,37/A/11
96430,"Mar 31, 2014",27-18727,NIC1102A2713,Reset,S305871356,MC00695X,37/A/3
96431,"Mar 31, 2014",27-18728,NIC1102A2714,Reset,S519552950,MC00576X,37/C/10
96432,"Mar 31, 2014",27-18729,NIC1102A2715,Reset,S181694998,MC00174X,37/C/14
96433,"Mar 31, 2014",27-18730,NIC1102A2716,Reset,S977363129,MC00820X,37/D/13
96434,"Mar 31, 2014",27-18731,NIC1102A2717,Reset,S340370367,MC00936X,37/D/3
96435,"Mar 31, 2014",27-18732,NIC1102A2718,Reset,S355393021,MC00204X,37/D/5
96436,"Mar 31, 2014",27-18733,NIC1102A2719,Reset,S273227372,MC00396X,37/D/6
96437,"Mar 31, 2014",27-18734,NIC1102A2720,Reset,S760292098,MC00692X,37/E/4
96438,"Mar 31, 2014",27-18735,NIC1102A2721,Reset,S432121450,MC00946X,37/E/5
96439,"Mar 31, 2014",27-18736,NIC1102A2722,Reset,S832317091,MC00876X,37/E/8
96440,"Mar 31, 2014",27-18737,NIC1102A2723,Reset,S378332691,MC00862X,37/E/9
96441,"Mar 31, 2014",27-18738,NIC1102A2724,Reset,S429229489,MC00045X,37/F/1
96442,"Mar 31, 2014",27-18739,NIC1102A2725,Reset,S454155926,MC00385X,37/F/4
96443,"Mar 31, 2014",27-18740,NIC1102A2726,Reset,S310481306,MC00400X,37/F/5
96444,"Mar 31, 2014",27-18741,NIC1102A2727,Reset,S410810328,MC00380X,37/H/10
96445,"Mar 31, 2014",27-18742,NIC1102A2728,Reset,S888286152,MC00708X,37/H/13
96446,"Mar 31, 2014",27-18743,NIC1102A2729,Reset,S233824815,MC00670X,37/H/14
96447,"Mar 31, 2014",27-18744,NIC1102A2730,Reset,S326550538,MC00262X,37/H/4
96448,"Mar 31, 2014",27-18745,NIC1102A2731,Reset,S886904329,MC00720X,37/H/6
96449,"Mar 31, 2014",27-18746,NIC1102A2732,Reset,S472602992,MC00188X,37/I/11
96450,"Mar 31, 2014",27-18747,NIC1102A2733,Reset,S842487915,MC00399X,37/I/3
96451,"Mar 31, 2014",27-18748,NIC1102A2734,Reset,S462108514,MC00721X,37/I/4
96452,"Mar 31, 2014",27-18749,NIC1102A2735,Reset,S105529797,MC00537X,37/I/7
96453,"Mar 31, 2014",27-18750,NIC1102A2736,Reset,S671356890,MC00450X,37/J/10
96454,"Mar 31, 2014",27-18751,NIC1102A2737,Reset,S924753429,MC00227X,37/J/11
96455,"Mar 31, 2014",27-18752,NIC1102A2738,Reset,S955684790,MC00312X,38/A/10
96456,"Mar 31, 2014",27-18753,NIC1102A2739,Reset,S630305112,MC00488X,38/A/11
96457,"Mar 31, 2014",27-18754,NIC1102A2740,Reset,S441729310,MC00873X,38/A/3
96458,"Mar 31, 2014",27-18755,NIC1102A2741,Reset,S994756197,MC00506X,38/B/5
96459,"Mar 31, 2014",27-18756,NIC1102A2742,Reset,S748198273,MC00229X,38/C/2
96460,"Mar 31, 2014",27-18757,NIC1102A2743,Reset,S371845761,MC00273X,38/C/5
96461,"Mar 31, 2014",27-18758,NIC1102A2744,Reset,S463476282,MC00202X,38/D/10
96462,"Mar 31, 2014",27-18759,NIC1102A2745,Reset,S695209727,MC00193X,38/D/3
96463,"Mar 31, 2014",27-18760,NIC1102A2746,Reset,S650938500,MC00454X,38/D/5
96464,"Mar 31, 2014",27-18761,NIC1102A2747,Reset,S304470444,MC00507X,38/D/6
96465,"Mar 31, 2014",27-18762,NIC1102A2748,Reset,S228590121,MC00156X,38/E/11
96466,"Mar 31, 2014",27-18763,NIC1102A2749,Reset,S222065984,MC00082X,38/E/3
96469,"Mar 31, 2014",27-18766,NIC1102A2752,Reset,S704771996,MC00090X,38/F/14
